,cdate,acode,aname,scode,sname,fdust,ufdust,ozone,nd,cm,sagas,fdust+30cm
2325,20180426,101,서북권,111181,은평구,48,37,0.037000000000000005,0.031,0.5,0.004,63.0
2326,20180426,100,도심권,111131,용산구,40,31,0.03,0.046,0.6,0.004,58.0
2327,20180426,100,도심권,111123,종로구,40,27,0.036000000000000004,0.045,0.7,0.006999999999999999,61.0
2328,20180426,100,도심권,111121,중구,39,28,0.037000000000000005,0.042,0.6,0.004,57.0
2329,20180427,100,도심권,111121,중구,48,34,0.041,0.041,0.5,0.005,63.0
2330,20180427,104,동남권,111274,강동구,60,37,0.036000000000000004,0.041,0.5,0.005,75.0
2331,20180427,104,동남권,111273,송파구,63,44,0.058,0.039,0.6,0.006999999999999999,81.0
2332,20180427,104,동남권,111262,서초구,56,33,0.045,0.032,0.4,0.005,68.0
2333,20180427,104,동남권,111261,강남구,45,33,0.027000000000000003,0.036000000000000004,0.5,0.006,60.0
2334,20180427,103,서남권,111301,양천구,47,37,0.034,0.041,0.5,0.006999999999999999,62.0
2335,20180427,103,서남권,111281,금천구,51,32,0.041,0.038,0.5,0.006,66.0
2336,20180427,103,서남권,111251,관악구,64,46,0.039,0.037000000000000005,0.5,0.006,79.0
2337,20180427,103,서남권,111241,동작구,48,34,0.039,0.034,0.5,0.006,63.0
2338,20180427,103,서남권,111231,영등포구,66,51,0.033,0.037000000000000005,0.6,0.006999999999999999,84.0
2339,20180427,103,서남권,111221,구로구,60,36,0.047,0.031,0.3,0.006999999999999999,69.0
2340,20180427,103,서남권,111212,강서구,56,39,0.038,0.044,0.5,0.006999999999999999,71.0
2341,20180427,102,동북권,111311,노원구,51,31,0.03,0.037000000000000005,0.5,0.006,66.0
2342,20180427,102,동북권,111291,강북구,49,29,0.039,0.027000000000000003,0.5,0.004,64.0
2343,20180427,102,동북권,111171,도봉구,50,37,0.025,0.033,0.6,0.003,68.0
2344,20180427,102,동북권,111161,성북구,59,34,0.033,0.038,0.6,0.004,77.0
2345,20180427,102,동북권,111152,동대문구,46,35,0.027000000000000003,0.042,0.5,0.008,61.0
2346,20180427,102,동북권,111151,중랑구,45,32,0.035,0.035,0.5,0.006999999999999999,60.0
2347,20180427,102,동북권,111142,성동구,55,36,0.029,0.041,0.7,0.005,76.0
2348,20180427,102,동북권,111141,광진구,54,32,0.038,0.037000000000000005,0.3,0.005,63.0
2349,20180427,101,서북권,111201,마포구,64,42,0.041,0.031,0.4,0.006999999999999999,76.0
2350,20180427,101,서북권,111191,서대문구,65,48,0.041,0.035,0.6,0.005,83.0
2351,20180427,101,서북권,111181,은평구,61,47,0.034,0.033,0.6,0.005,79.0
2352,20180427,100,도심권,111131,용산구,48,39,0.034,0.043,0.5,0.006,63.0
2353,20180427,100,도심권,111123,종로구,47,32,0.042,0.041,0.6,0.008,65.0
2354,20180428,101,서북권,111191,서대문구,75,50,0.039,0.031,0.6,0.004,93.0
2355,20180428,104,동남권,111274,강동구,70,44,0.031,0.04,0.5,0.005,85.0
2356,20180428,104,동남권,111273,송파구,43,24,0.031,0.038,0.6,0.005,61.0
2357,20180428,104,동남권,111262,서초구,61,37,0.041,0.029,0.4,0.004,73.0
2358,20180428,104,동남권,111261,강남구,55,39,0.025,0.034,0.4,0.006,67.0
2359,20180428,103,서남권,111301,양천구,55,41,0.039,0.035,0.4,0.006999999999999999,67.0
2360,20180428,103,서남권,111281,금천구,56,35,0.035,0.036000000000000004,0.5,0.004,71.0
2361,20180428,103,서남권,111251,관악구,66,47,0.033,0.036000000000000004,0.5,0.005,81.0
2362,20180428,103,서남권,111241,동작구,53,37,0.036000000000000004,0.03,0.5,0.005,68.0
2363,20180428,103,서남권,111231,영등포구,69,48,0.03,0.033,0.6,0.006999999999999999,87.0
2364,20180428,103,서남권,111221,구로구,63,35,0.041,0.028,0.3,0.005,72.0
2365,20180428,103,서남권,111212,강서구,61,37,0.04,0.034,0.5,0.006999999999999999,76.0
2366,20180428,102,동북권,111311,노원구,62,38,0.03,0.038,0.6,0.006,80.0
2367,20180428,102,동북권,111291,강북구,62,36,0.039,0.025,0.5,0.003,77.0
2368,20180428,102,동북권,111171,도봉구,57,40,0.038,0.029,0.6,0.004,75.0
2369,20180428,102,동북권,111161,성북구,57,33,0.033,0.036000000000000004,0.7,0.004,78.0
2370,20180428,102,동북권,111152,동대문구,60,43,0.026,0.042,0.5,0.008,75.0
2371,20180428,102,동북권,111151,중랑구,60,43,0.03,0.037000000000000005,0.6,0.006999999999999999,78.0
2372,20180428,102,동북권,111142,성동구,65,46,0.035,0.04,0.7,0.004,86.0
2373,20180428,102,동북권,111141,광진구,69,40,0.033,0.039,0.5,0.005,84.0
2374,20180428,101,서북권,111201,마포구,70,44,0.036000000000000004,0.029,0.4,0.006,82.0
2375,20180428,101,서북권,111181,은평구,65,48,0.037000000000000005,0.029,0.5,0.005,80.0
2376,20180428,100,도심권,111131,용산구,58,45,0.032,0.039,0.5,0.005,73.0
2377,20180428,100,도심권,111123,종로구,58,36,0.036000000000000004,0.042,0.6,0.008,76.0
2378,20180428,100,도심권,111121,중구,58,39,0.037000000000000005,0.038,0.5,0.005,73.0
2379,20180429,100,도심권,111123,종로구,46,26,0.058,0.031,0.6,0.006999999999999999,64.0
2380,20180429,104,동남권,111274,강동구,59,33,0.042,0.032,0.5,0.005,74.0
2381,20180429,104,동남권,111273,송파구,41,23,0.044,0.032,0.6,0.006,59.0
2382,20180429,104,동남권,111262,서초구,56,28,0.056,0.029,0.4,0.004,68.0
2383,20180429,104,동남권,111261,강남구,47,29,0.03,0.036000000000000004,0.5,0.006,62.0
2384,20180429,103,서남권,111301,양천구,48,33,0.053,0.039,0.5,0.008,63.0
2385,20180429,103,서남권,111281,금천구,46,26,0.056,0.029,0.5,0.005,61.0
2386,20180429,103,서남권,111251,관악구,56,34,0.053,0.03,0.5,0.005,71.0
2387,20180429,103,서남권,111241,동작구,48,27,0.054000000000000006,0.023,0.5,0.005,63.0
2388,20180429,103,서남권,111231,영등포구,63,40,0.032,0.032,0.6,0.006999999999999999,81.0
2389,20180429,103,서남권,111221,구로구,60,27,0.056,0.03,0.4,0.006,72.0
2390,20180429,103,서남권,111212,강서구,55,32,0.053,0.037000000000000005,0.6,0.006,73.0
2391,20180429,102,동북권,111311,노원구,48,26,0.047,0.027000000000000003,0.5,0.006,63.0
2392,20180429,102,동북권,111291,강북구,46,24,0.059,0.018000000000000002,0.4,0.004,58.0
2393,20180429,102,동북권,111171,도봉구,53,32,0.052000000000000005,0.025,0.6,0.004,71.0
2394,20180429,102,동북권,111161,성북구,56,28,0.044,0.028,0.7,0.003,77.0
2395,20180429,102,동북권,111152,동대문구,47,29,0.034,0.033,0.5,0.008,62.0
2396,20180429,102,동북권,111151,중랑구,47,29,0.042,0.031,0.5,0.006999999999999999,62.0
2397,20180429,102,동북권,111142,성동구,66,35,0.056,0.036000000000000004,0.8,0.005,90.0
2398,20180429,102,동북권,111141,광진구,55,27,0.043,0.033,0.8,0.004,79.0
2399,20180429,101,서북권,111201,마포구,60,32,0.054000000000000006,0.025,0.5,0.005,75.0
2400,20180429,100,도심권,111121,중구,47,27,0.055,0.033,0.6,0.005,65.0
2401,20180429,101,서북권,111191,서대문구,62,36,0.057,0.027000000000000003,0.7,0.004,83.0
2402,20180429,101,서북권,111181,은평구,55,36,0.059,0.021,0.5,0.005,70.0
2403,20180429,100,도심권,111131,용산구,49,33,0.044,0.038,0.5,0.005,64.0
2404,20180430,100,도심권,111121,중구,74,50,0.055,0.031,0.6,0.006,92.0
2405,20180430,104,동남권,111274,강동구,94,65,0.037000000000000005,0.045,0.6,0.004,112.0
2406,20180430,104,동남권,111273,송파구,69,48,0.04,0.041,0.7,0.005,90.0
2407,20180430,104,동남권,111262,서초구,84,55,0.058,0.027000000000000003,0.5,0.005,99.0
2408,20180430,104,동남권,111261,강남구,75,56,0.035,0.032,0.6,0.006,93.0
2409,20180430,103,서남권,111301,양천구,71,59,0.05,0.03,0.5,0.006999999999999999,86.0
2410,20180430,103,서남권,111281,금천구,73,47,0.047,0.03,0.6,0.006,91.0
2411,20180430,103,서남권,111251,관악구,86,67,0.051,0.028,0.6,0.006,104.0
2412,20180430,103,서남권,111241,동작구,70,53,0.051,0.027000000000000003,0.6,0.005,88.0
2413,20180430,103,서남권,111231,영등포구,89,69,0.038,0.029,0.7,0.006999999999999999,110.0
2414,20180430,103,서남권,111221,구로구,82,52,0.06,0.024,0.4,0.006,94.0
2415,20180430,103,서남권,111212,강서구,75,52,0.054000000000000006,0.03,0.6,0.006,93.0
2416,20180430,102,동북권,111311,노원구,74,49,0.039,0.036000000000000004,0.6,0.006999999999999999,92.0
2417,20180430,102,동북권,111291,강북구,80,49,0.051,0.023,0.6,0.004,98.0
2418,20180430,102,동북권,111171,도봉구,77,60,0.046,0.031,0.8,0.005,101.0
2419,20180430,102,동북권,111161,성북구,81,53,0.043,0.035,0.7,0.005,102.0
2420,20180430,102,동북권,111152,동대문구,74,55,0.032,0.034,0.6,0.009000000000000001,92.0
2421,20180430,102,동북권,111151,중랑구,74,55,0.046,0.03,0.6,0.008,92.0
2422,20180430,102,동북권,111142,성동구,84,68,0.036000000000000004,0.038,0.9,0.005,111.0
2423,20180430,102,동북권,111141,광진구,87,50,0.038,0.042,1.2,0.005,123.0
2424,20180430,101,서북권,111201,마포구,88,62,0.055,0.025,0.5,0.006999999999999999,103.0
2425,20180430,101,서북권,111191,서대문구,94,69,0.058,0.025,0.8,0.005,118.0
2426,20180430,101,서북권,111181,은평구,83,70,0.051,0.024,0.6,0.005,101.0
2427,20180430,100,도심권,111131,용산구,74,59,0.048,0.037000000000000005,0.6,0.006999999999999999,92.0
2428,20180430,100,도심권,111123,종로구,70,47,0.058,0.035,0.7,0.009000000000000001,91.0
2429,20180501,100,도심권,111121,중구,56,39,0.04,0.02,0.5,0.003,71.0
2430,20180501,104,동남권,111274,강동구,77,53,0.028,0.024,0.5,0.004,92.0
2431,20180501,104,동남권,111273,송파구,57,44,0.038,0.024,0.5,0.004,72.0
2432,20180501,104,동남권,111262,서초구,55,36,0.047,0.019,0.4,0.003,67.0
2433,20180501,104,동남권,111261,강남구,52,42,0.028,0.023,0.5,0.004,67.0
2434,20180501,103,서남권,111301,양천구,49,43,0.031,0.023,0.5,0.003,64.0
2435,20180501,103,서남권,111281,금천구,60,39,0.028,0.022,0.5,0.003,75.0
2436,20180501,103,서남권,111251,관악구,61,54,0.037000000000000005,0.025,0.5,0.003,76.0
2437,20180501,103,서남권,111241,동작구,54,43,0.038,0.023,0.5,0.004,69.0
2438,20180501,103,서남권,111231,영등포구,72,59,0.043,0.024,0.6,0.005,90.0
2439,20180501,103,서남권,111221,구로구,54,35,0.046,0.021,0.4,0.003,66.0
2440,20180501,103,서남권,111212,강서구,50,37,0.042,0.022,0.5,0.003,65.0
2441,20180501,102,동북권,111311,노원구,60,40,0.03,0.022,0.5,0.005,75.0
2442,20180501,102,동북권,111291,강북구,64,41,0.033,0.011,0.4,0.002,76.0
2443,20180501,102,동북권,111171,도봉구,61,54,0.039,0.02,0.7,0.003,82.0
2444,20180501,102,동북권,111161,성북구,59,39,0.042,0.02,0.7,0.002,80.0
2445,20180501,102,동북권,111152,동대문구,53,43,0.032,0.022,0.5,0.005,68.0
2446,20180501,102,동북권,111151,중랑구,54,42,0.037000000000000005,0.021,0.5,0.006,69.0
2447,20180501,102,동북권,111142,성동구,59,49,0.028,0.023,0.9,0.003,86.0
2448,20180501,102,동북권,111141,광진구,67,41,0.039,0.023,1.1,0.003,100.0
2449,20180501,101,서북권,111201,마포구,58,51,0.041,0.019,0.4,0.003,70.0
2450,20180501,101,서북권,111191,서대문구,72,56,0.042,0.017,0.7,0.002,93.0
2451,20180501,101,서북권,111181,은평구,63,59,0.039,0.016,0.6,0.003,81.0
2452,20180501,100,도심권,111131,용산구,50,42,0.04,0.026,0.5,0.003,65.0
2453,20180501,100,도심권,111123,종로구,52,36,0.045,0.023,0.6,0.005,70.0
2454,20180502,102,동북권,111291,강북구,52,33,0.017,0.018000000000000002,0.5,0.002,67.0
2455,20180502,104,동남권,111274,강동구,54,41,0.017,0.025,0.5,0.003,69.0
2456,20180502,104,동남권,111273,송파구,45,34,0.017,0.028,0.6,0.003,63.0
2457,20180502,104,동남권,111262,서초구,48,33,0.022,0.03,0.4,0.002,60.0
2458,20180502,104,동남권,111261,강남구,47,40,0.013,0.03,0.5,0.004,62.0
2459,20180502,103,서남권,111301,양천구,50,46,0.018000000000000002,0.034,0.5,0.003,65.0
2460,20180502,103,서남권,111281,금천구,58,40,0.017,0.03,0.6,0.003,76.0
2461,20180502,103,서남권,111251,관악구,52,51,0.021,0.033,0.5,0.003,67.0
2462,20180502,103,서남권,111241,동작구,52,43,0.018000000000000002,0.033,0.6,0.003,70.0
2463,20180502,103,서남권,111231,영등포구,68,55,0.026,0.031,0.6,0.004,86.0
2464,20180502,103,서남권,111221,구로구,47,34,0.025,0.028,0.4,0.002,59.0
2465,20180502,103,서남권,111212,강서구,47,36,0.023,0.032,0.5,0.003,62.0
2466,20180502,102,동북권,111311,노원구,45,31,0.016,0.027000000000000003,0.6,0.004,63.0
2467,20180502,102,동북권,111171,도봉구,48,39,0.023,0.022,0.7,0.003,69.0
2468,20180502,102,동북권,111161,성북구,53,32,0.021,0.028,0.7,0.001,74.0
2469,20180502,102,동북권,111152,동대문구,45,38,0.017,0.035,0.6,0.006,63.0
2470,20180502,102,동북권,111151,중랑구,43,35,0.019,0.025,0.5,0.006,58.0
2471,20180502,102,동북권,111142,성동구,50,43,0.015,0.029,0.7,0.004,71.0
2472,20180502,102,동북권,111141,광진구,51,33,0.023,0.025,1.0,0.003,81.0
2473,20180502,101,서북권,111201,마포구,44,46,0.02,0.026,0.5,0.003,59.0
2474,20180502,101,서북권,111191,서대문구,55,50,0.027000000000000003,0.022,0.7,0.002,76.0
2475,20180502,101,서북권,111181,은평구,45,49,0.023,0.02,0.6,0.003,63.0
2476,20180502,100,도심권,111131,용산구,48,40,0.02,0.03,0.5,0.002,63.0
2477,20180502,100,도심권,111123,종로구,44,32,0.024,0.031,0.7,0.005,65.0
2478,20180502,100,도심권,111121,중구,47,36,0.021,0.031,0.6,0.003,65.0
2479,20180503,102,동북권,111311,노원구,21,10,0.034,0.015,0.4,0.004,33.0
2480,20180503,104,동남권,111274,강동구,35,16,0.036000000000000004,0.017,0.4,0.003,47.0
2481,20180503,104,동남권,111273,송파구,31,14,0.034,0.016,0.4,0.003,43.0
2482,20180503,104,동남권,111262,서초구,34,11,0.041,0.015,0.3,0.002,43.0
2483,20180503,104,동남권,111261,강남구,23,12,0.025,0.019,0.4,0.004,35.0
2484,20180503,103,서남권,111301,양천구,24,12,0.039,0.021,0.4,0.003,36.0
2485,20180503,103,서남권,111281,금천구,32,14,0.038,0.02,0.4,0.003,44.0
2486,20180503,103,서남권,111251,관악구,33,17,0.035,0.018000000000000002,0.4,0.003,45.0
2487,20180503,103,서남권,111241,동작구,32,13,0.036000000000000004,0.015,0.4,0.003,44.0
2488,20180503,103,서남권,111231,영등포구,37,17,0.04,0.02,0.5,0.005,52.0
2489,20180503,103,서남권,111221,구로구,31,11,0.04,0.016,0.3,0.002,40.0
2490,20180503,103,서남권,111212,강서구,26,13,0.039,0.019,0.4,0.003,38.0
2491,20180503,102,동북권,111291,강북구,19,8,0.042,0.009000000000000001,0.3,0.002,28.0
2492,20180503,102,동북권,111171,도봉구,29,9,0.038,0.012,0.4,0.003,41.0
2493,20180503,102,동북권,111161,성북구,30,13,0.037000000000000005,0.015,0.5,0.001,45.0
2494,20180503,102,동북권,111152,동대문구,21,12,0.032,0.02,0.4,0.005,33.0
2495,20180503,102,동북권,111151,중랑구,20,10,0.034,0.018000000000000002,0.4,0.006,32.0
2496,20180503,102,동북권,111142,성동구,31,16,0.026,0.019,0.4,0.004,43.0
2497,20180503,102,동북권,111141,광진구,26,12,0.035,0.017,0.9,0.003,53.0
2498,20180503,101,서북권,111201,마포구,34,11,0.036000000000000004,0.015,0.3,0.003,43.0
2499,20180503,101,서북권,111191,서대문구,30,14,0.038,0.017,0.6,0.002,48.0
2500,20180503,101,서북권,111181,은평구,28,14,0.037000000000000005,0.015,0.4,0.003,40.0
2501,20180503,100,도심권,111131,용산구,23,12,0.031,0.024,0.4,0.002,35.0
2502,20180503,100,도심권,111123,종로구,23,11,0.039,0.021,0.5,0.005,38.0
2503,20180503,100,도심권,111121,중구,22,11,0.036000000000000004,0.022,0.4,0.002,34.0
2504,20180504,100,도심권,111131,용산구,37,16,0.039,0.029,0.4,0.003,49.0
2505,20180504,104,동남권,111274,강동구,48,21,0.042,0.023,0.4,0.004,60.0
2506,20180504,104,동남권,111273,송파구,50,20,0.046,0.019,0.4,0.004,62.0
2507,20180504,104,동남권,111262,서초구,48,15,0.052000000000000005,0.017,0.3,0.003,57.0
2508,20180504,104,동남권,111261,강남구,36,16,0.033,0.022,0.3,0.005,45.0
2509,20180504,103,서남권,111301,양천구,36,15,0.049,0.026,0.4,0.004,48.0
2510,20180504,103,서남권,111281,금천구,42,15,0.046,0.023,0.4,0.004,54.0
2511,20180504,103,서남권,111251,관악구,51,20,0.045,0.02,0.3,0.003,60.0
2512,20180504,103,서남권,111241,동작구,41,15,0.045,0.017,0.4,0.004,53.0
2513,20180504,103,서남권,111231,영등포구,55,21,0.044,0.023,0.5,0.006,70.0
2514,20180504,103,서남권,111221,구로구,49,13,0.051,0.018000000000000002,0.3,0.003,58.0
2515,20180504,103,서남권,111212,강서구,41,14,0.052000000000000005,0.018000000000000002,0.3,0.003,50.0
2516,20180504,100,도심권,111123,종로구,37,15,0.046,0.027000000000000003,0.5,0.006,52.0
2517,20180504,102,동북권,111311,노원구,41,14,0.047,0.015,0.4,0.005,53.0
2518,20180504,100,도심권,111121,중구,35,15,0.044,0.027000000000000003,0.4,0.003,47.0
2519,20180504,102,동북권,111291,강북구,37,11,0.055,0.011,0.3,0.003,46.0
2520,20180504,102,동북권,111171,도봉구,49,13,0.054000000000000006,0.014,0.2,0.003,55.0
2521,20180504,102,동북권,111161,성북구,51,18,0.044,0.02,0.5,0.002,66.0
2522,20180504,102,동북권,111152,동대문구,38,15,0.036000000000000004,0.028,0.4,0.006,50.0
2523,20180504,102,동북권,111151,중랑구,36,15,0.037000000000000005,0.026,0.4,0.006,48.0
2524,20180504,102,동북권,111142,성동구,49,20,0.036000000000000004,0.022,0.3,0.005,58.0
2525,20180504,102,동북권,111141,광진구,43,14,0.041,0.022,0.9,0.004,70.0
2526,20180504,101,서북권,111201,마포구,54,15,0.042,0.019,0.3,0.004,63.0
2527,20180504,101,서북권,111191,서대문구,51,19,0.048,0.021,0.6,0.003,69.0
2528,20180504,101,서북권,111181,은평구,47,21,0.043,0.019,0.4,0.003,59.0
2529,20180505,100,도심권,111121,중구,36,17,0.059,0.027000000000000003,0.4,0.004,48.0
2530,20180505,104,동남권,111274,강동구,43,18,0.051,0.024,0.5,0.005,58.0
2531,20180505,104,동남권,111273,송파구,46,23,0.052000000000000005,0.022,0.5,0.005,61.0
2532,20180505,104,동남권,111262,서초구,42,18,0.069,0.013,0.3,0.004,51.0
2533,20180505,104,동남권,111261,강남구,32,18,0.04,0.019,0.4,0.006,44.0
2534,20180505,103,서남권,111301,양천구,33,18,0.061,0.023,0.3,0.005,42.0
2535,20180505,103,서남권,111281,금천구,40,18,0.064,0.017,0.4,0.004,52.0
2536,20180505,103,서남권,111251,관악구,48,23,0.061,0.017,0.3,0.004,57.0
2537,20180505,103,서남권,111241,동작구,38,18,0.056,0.017,0.4,0.004,50.0
2538,20180505,103,서남권,111231,영등포구,49,25,0.063,0.018000000000000002,0.5,0.006,64.0
2539,20180505,103,서남권,111221,구로구,43,16,0.068,0.014,0.2,0.004,49.0
2540,20180505,103,서남권,111212,강서구,35,17,0.062,0.021,0.3,0.004,44.0
2541,20180505,102,동북권,111311,노원구,41,18,0.051,0.024,0.4,0.006,53.0
2542,20180505,102,동북권,111291,강북구,37,15,0.064,0.017,0.4,0.004,49.0
2543,20180505,102,동북권,111171,도봉구,41,17,0.057,0.024,0.4,0.004,53.0
2544,20180505,102,동북권,111161,성북구,47,23,0.051,0.026,0.5,0.003,62.0
2545,20180505,102,동북권,111152,동대문구,34,19,0.039,0.026,0.4,0.006999999999999999,46.0
2546,20180505,102,동북권,111151,중랑구,33,18,0.052000000000000005,0.021,0.4,0.006999999999999999,45.0
2547,20180505,102,동북권,111142,성동구,49,24,0.044,0.022,0.4,0.006,61.0
2548,20180505,102,동북권,111141,광진구,41,15,0.047,0.023,0.5,0.005,56.0
2549,20180505,101,서북권,111201,마포구,45,18,0.063,0.015,0.4,0.004,57.0
2550,20180505,101,서북권,111191,서대문구,45,21,0.066,0.017,0.7,0.004,66.0
2551,20180505,101,서북권,111181,은평구,45,23,0.056,0.019,0.4,0.004,57.0
2552,20180505,100,도심권,111131,용산구,35,19,0.055,0.023,0.4,0.004,47.0
2553,20180505,100,도심권,111123,종로구,34,17,0.062,0.025,0.4,0.006999999999999999,46.0
2554,20180506,100,도심권,111121,중구,13,9,0.043,0.018000000000000002,0.4,0.002,25.0
2555,20180506,104,동남권,111274,강동구,16,9,0.038,0.012,0.3,0.003,25.0
2556,20180506,104,동남권,111273,송파구,15,10,0.044,0.01,0.4,0.004,27.0
2557,20180506,104,동남권,111262,서초구,13,6,0.052000000000000005,0.011,0.3,0.002,22.0
2558,20180506,104,동남권,111261,강남구,11,8,0.03,0.015,0.3,0.004,20.0
2559,20180506,103,서남권,111301,양천구,14,9,0.043,0.018000000000000002,0.4,0.003,26.0
2560,20180506,103,서남권,111281,금천구,15,9,0.044,0.012,0.3,0.002,24.0
2561,20180506,103,서남권,111251,관악구,18,11,0.041,0.017,0.3,0.002,27.0
